id,first_name,last_name,phone,preferred_job,availability,location,experience_years,last_contact,text_opt_in,application_status
74312163-b7cb-4034-a28e-51e06b2b814e,Kevin,Kennedy,920.831.3289x1962,Retail,Morning,Mayoburgh,1,2025-01-05,False,Contacted
bd54dab2-fe6a-4bb5-9054-f2fa3890b3c0,Bobby,Tran,540.843.0413,Warehouse,Morning,New Samantha,1,2025-01-11,True,New
b186368c-9a6b-4214-baeb-d777ba4e531e,Jessica,Fowler,001-231-672-1323,Hospitality,Evening,Ruthville,3,2025-01-21,False,Interview
3133b626-7643-4c7a-9e8b-e54e24beb307,Samuel,Green,(618)847-6186x114,Hospitality,Weekends,Tonyfurt,1,2025-01-03,True,Interview
c1cb9fbf-956b-45a8-8ef5-f3f442f300dc,Gary,Miller,001-650-751-6416,Warehouse,Weekends,East Gerald,2,2025-01-15,True,Hired
384fe623-0bc0-45f8-aa32-463e91f787f5,Brenda,Patterson,+1-600-651-0745x2616,Warehouse,Weekends,New Danaside,0,2025-01-28,True,Hired
309c7773-a2fa-4c01-aeef-e3452aa924d6,Danielle,Wright,9429217276,Healthcare,Morning,Christopherville,0,2025-01-03,True,Interview
a5e701e3-1c79-41fc-9004-9e3b23ceb5ca,Noah,Costa,(641)760-0478x3201,Healthcare,Night,Wendyton,2,2025-01-09,False,Hired
f3ed380e-1131-46e5-8138-4ffc27392b61,Brittany,Frank,520-559-1605x62802,Hospitality,Evening,South Jeffery,2,2025-01-26,True,Interview
4fac7cb8-023d-4db1-83ec-ec59f422a9c1,Bryan,Morris,670.926.4310,Warehouse,Night,New Jennyland,0,2025-01-02,True,Hired
60b8e8ac-ea6c-421d-9354-95008414cef0,Gloria,Kent,568-472-9021,Hospitality,Night,Mcintoshside,2,2025-01-19,False,New
65bb64e1-1426-448c-8c2c-32fdf2fcab7d,Andrew,Hunter,254-693-5827x045,Healthcare,Morning,Bennetthaven,4,2025-01-06,False,New
cfc2e0c1-e871-49db-b0d4-9e20f4fe5f26,Kelly,Collins,(309)427-4825x0696,Healthcare,Night,North Kristamouth,0,2024-12-31,True,New
b04cc8ae-284d-4175-8cff-7e3e0aa22d61,James,Hernandez,207-422-9767,Retail,Flexible,Lake Ronniefort,5,2025-01-01,False,Contacted
8cfa06b9-5fb5-44f7-9560-2e18d5cb6259,Mackenzie,Reid,001-509-227-1586,Hospitality,Weekends,New Albert,0,2025-01-06,False,New
35f2e077-1cfc-431b-bf5d-0c94101d5c07,Elizabeth,Torres,950.895.4108x2822,Hospitality,Morning,Port Andrewburgh,0,2025-01-07,True,Contacted
69de4205-8ed2-43a6-aba0-cf86e015e05a,Alyssa,Rogers,001-665-232-3582x543,Restaurant,Morning,Davidfurt,3,2025-01-28,False,New
54cf4521-8901-46e0-be2e-06bc1aa39df5,Pamela,Mcdonald,+1-427-489-3419x55554,Healthcare,Flexible,Clarkside,0,2025-01-08,False,New
6f982384-1ec2-40fa-99d0-7846c2dde868,Darren,Weeks,932.483.8424,Hospitality,Flexible,Justinstad,5,2025-01-10,True,Contacted
8957a2e6-0f83-4bc8-9225-04d357329194,Cheryl,Gardner,001-959-560-8070x253,Hospitality,Flexible,Port Melanie,5,2025-01-01,False,Contacted
8adff624-c651-4b40-8f1a-bc49f0ae6a0c,Daryl,Dunn,(462)918-9517,Restaurant,Evening,Lake Barbara,5,2025-01-05,True,Contacted
ab5767cb-24a2-4cbc-9273-ea3ad9f1d55b,Corey,Smith,648.587.9805x37820,Healthcare,Night,Gonzalezfurt,3,2025-01-24,False,Hired
47118739-fa23-451c-a07f-c3c537bf24a1,Amanda,Erickson,9634099385,Retail,Morning,Millerfort,0,2025-01-14,False,New
917b25c3-8114-44b9-849f-8c9115704266,Raymond,White,905-865-6266x52641,Warehouse,Weekends,Fullerhaven,3,2025-01-07,True,New
29ee4ec7-bf5b-49c9-963c-c0f866d2b353,Adam,Butler,377-564-6392x49627,Warehouse,Night,Houstontown,4,2025-01-17,False,Contacted
6e06e0ef-dbee-42cf-baa4-7b099013e7c4,Michael,Miller,+1-919-801-9994,Restaurant,Evening,East Margaret,5,2025-01-09,True,Contacted
ecf5340c-04b9-48c2-ac84-bd5e8668543f,Larry,Villanueva,335-488-7843,Restaurant,Night,Michaelhaven,4,2025-01-25,False,Contacted
ae7a4a73-9409-46e9-94e5-94518ed45e59,Heather,Compton,563.470.6581,Warehouse,Evening,Stephanieborough,0,2025-01-29,False,Interview
3975f4e3-183f-409d-8c0c-d6069e09dc67,Rebecca,Smith,720.574.6541,Warehouse,Morning,North Christopher,4,2025-01-09,False,Contacted
2cae4b5f-df44-4ae8-9908-3e63f8e00bd3,Caroline,Hancock,001-913-929-0504x78312,Hospitality,Flexible,Port Hunter,0,2025-01-16,False,New
38666e6a-c5a1-4874-8324-caaf1c8a52c2,Chad,Wiley,+1-908-994-7636x92797,Retail,Flexible,South Jameschester,4,2025-01-07,False,New
1cc407c2-4d70-485c-96d6-f73fd3369c44,Tonya,Jensen,(845)220-8538x25498,Warehouse,Weekends,Johnsonfort,4,2025-01-01,False,Interview
29039c10-102c-4c39-a03a-677145220e20,Ralph,Juarez,340-557-0455,Hospitality,Night,South Christopher,0,2025-01-02,False,Interview
5593afc7-091a-49a2-a6cb-bd1d418a5849,Cassandra,Taylor,(289)397-0322x567,Healthcare,Flexible,East Jessicafurt,5,2025-01-06,False,Contacted
2264a3f2-4127-4ea7-b85c-c358180d3d8c,Brandon,Robinson,437.403.7939,Restaurant,Flexible,Port Marcus,3,2025-01-02,True,Contacted
267da675-0f64-4edb-ad4b-b4a48825bc6f,Justin,Wright,218.606.0443,Warehouse,Night,Port Johnberg,4,2025-01-26,False,Interview
a543b26d-32cd-46ce-ab67-171e4fac5c8c,Jason,Ellis,280.987.0487,Healthcare,Morning,Port Williamtown,3,2025-01-23,True,Contacted
3aca2b2f-e61d-4e77-8a14-3524f7b5a0b8,Robert,Elliott,001-381-298-8652x515,Healthcare,Evening,Port Masonmouth,5,2025-01-13,False,New
b5e23272-5573-456d-b3ad-41926a53d159,Marissa,Smith,001-567-423-4569x400,Warehouse,Night,Gregorystad,1,2025-01-08,True,Hired
2c2d709f-25e8-4360-bc88-0cb30b1381a5,Elizabeth,Contreras,219.375.4014x1069,Retail,Flexible,South Bradyport,4,2025-01-01,True,Hired
2b5ed2d9-2192-49ad-9cf9-9b5dcd7ed123,Kimberly,Tucker,717-592-4853,Healthcare,Flexible,South Danielshire,4,2025-01-03,False,New
c2e0c091-bad9-42e1-9233-24a433f1430c,Nicholas,Black,001-431-571-0570x2780,Retail,Weekends,Christopherstad,2,2025-01-06,True,New
3b47a14c-5501-4125-8367-a7a937479519,Matthew,Perez,9794974801,Restaurant,Weekends,Perryport,1,2025-01-11,True,Contacted
074387cb-d323-4576-8db5-b634695220d9,Monica,Gaines,408.594.7066,Hospitality,Night,Sandersstad,0,2025-01-24,False,Interview
71c3d3b7-f863-46af-b705-41cbcb9f4d28,Ray,Diaz,(740)654-7847x559,Retail,Night,Archerfurt,1,2025-01-04,False,Hired
add0299e-722d-4550-8013-77b65fdfee5a,Thomas,Robinson,(720)356-5285,Warehouse,Evening,Andersonton,4,2025-01-23,True,New
0b1d57fc-4714-4930-9049-69078e955454,Patricia,Myers,959-423-5461,Restaurant,Morning,Davisburgh,2,2025-01-12,False,Contacted
1d66071d-cfd4-4fdb-8b92-4f56370333d3,Jessica,Vazquez,001-571-639-3583x96682,Restaurant,Flexible,Port Marktown,1,2025-01-07,True,Contacted
6751555d-ebcb-407e-a4f1-d22a06738f35,Manuel,Webb,001-973-943-9927x62475,Warehouse,Morning,North Stephanie,5,2025-01-17,True,Hired
644af10a-60c6-4264-9e5c-9f2ee4b7cbc4,Austin,Wilson,(494)284-8527x2501,Retail,Flexible,Henryfort,3,2025-01-04,False,Interview
d2c48366-9baa-45b2-9496-84a97c61440f,Shannon,Reeves,001-700-942-2397x7394,Restaurant,Flexible,New Kevin,2,2024-12-31,False,Contacted
afdb5a45-563a-4b11-afac-73a0c5a4269f,Julie,Murillo,(791)635-6214x3161,Retail,Weekends,West Dillon,0,2025-01-11,False,Interview
f5f275d9-c9c3-4fb5-bbdc-19a292dbfc56,Tyler,Mills,674.601.6834x3690,Restaurant,Night,Garrettmouth,2,2025-01-13,False,Hired
fd7655ae-d31b-4693-b5a5-21d27338ccb6,Joshua,Sparks,7346895863,Restaurant,Flexible,North Veronicaberg,0,2025-01-29,True,Hired
b4f6ad50-38b1-470d-b2ff-39977ba70e89,Tina,Stout,6822466769,Retail,Flexible,Annetteberg,0,2025-01-22,True,Contacted
6346a3f4-f889-4890-a377-d49263fde08c,Andrea,Cox,(633)639-3886,Healthcare,Weekends,Amandaport,1,2025-01-23,False,Hired
beaa8e28-86e6-488b-a304-5ab993b8c4f1,Sarah,Ferguson,470.456.4436x1555,Retail,Weekends,Delgadofort,2,2025-01-26,False,Interview
69f0c4db-a0fb-4767-82e2-e1c771a8674a,Brandon,Gill,956-389-3480x139,Healthcare,Morning,East Joseph,0,2025-01-26,False,New
7e2d1708-730f-4de1-9144-ea8f85f9acc9,Edward,Terry,922.442.3690,Healthcare,Weekends,East Jamesberg,4,2025-01-27,False,New
157b18b2-90ec-4f49-8616-d6be88691e3c,Melinda,Garcia,230.615.3043x85532,Retail,Weekends,Kyleborough,3,2025-01-01,False,Contacted
0dc3b60c-4857-4d8a-a92f-b2d968b14181,Mindy,Mcclure,001-990-484-5449x1188,Hospitality,Flexible,Port Jacob,3,2025-01-18,True,Interview
0e35c712-30cf-408d-bb7e-d5b923455704,Barry,Snyder,001-757-298-3950x053,Hospitality,Night,South Courtney,3,2025-01-03,True,New
27361620-58f8-4495-b09b-2bb0ec11461c,Yvonne,Wilkerson,(342)248-9468x33433,Retail,Evening,New Waltermouth,5,2025-01-07,True,Hired
fe5469c1-5295-40c0-9606-6d0ad66ca0eb,Stephanie,Ferguson,404-861-9444,Restaurant,Evening,Nguyenview,1,2025-01-19,False,Hired
ed629dd2-cf05-4798-b7ae-7d9daa0d85fd,Pamela,Henderson,763-321-7090,Warehouse,Evening,Lake Alexis,5,2025-01-05,False,New
6f464939-1d1c-43e0-b6ad-468ae1abd81d,Jessica,Wilcox,(981)412-0850x01991,Warehouse,Night,Jenniferside,5,2025-01-03,True,Interview
214f474d-1ec3-41ad-8c14-db9dd8a86304,Daniel,Smith,223-759-9555,Retail,Evening,Port Christinemouth,1,2025-01-19,False,New
05aa3663-3095-41a2-ab39-5da8bf7d2802,Jeremy,Smith,3736590734,Warehouse,Weekends,West Lisa,3,2025-01-19,False,Contacted
3e4842e5-afc8-451f-8f2d-3e9cb18b1b79,Kayla,Long,770-297-0539x510,Healthcare,Flexible,Edwardsland,5,2025-01-28,False,New
fa09613e-b3de-4499-a23b-7d02dee67e7f,Alexandria,Stokes,(733)628-5000x2953,Healthcare,Weekends,Rileyshire,2,2025-01-22,True,Hired
4d124482-a0d1-449a-bc39-70a5a1af6192,Claudia,Reynolds,782-572-2576x5168,Restaurant,Night,North Angel,1,2025-01-18,False,Contacted
a76078eb-e550-4b78-b2b7-9fe48b8d0407,Catherine,Jimenez,+1-333-367-7319x45851,Restaurant,Morning,Jasonburgh,3,2025-01-29,True,New
78bf77c4-f9fb-4c50-ab2c-3b89c4739889,Antonio,Reed,+1-479-830-6054x1044,Hospitality,Night,Caitlintown,3,2025-01-22,False,New
0a197da0-9dd0-46ed-a93c-e1c25e5f6a99,Jared,Melendez,001-446-836-5226,Retail,Morning,Peckchester,1,2025-01-11,True,New
7509fcc6-d99b-43f7-8cab-a101b6adc7bb,Daniel,Ochoa,+1-946-971-5842x818,Retail,Flexible,Whiteshire,2,2025-01-15,False,Interview
32e7ee7c-4528-4d81-8129-0cd67d2318f8,Kristin,Moore,2063337925,Retail,Evening,East Monique,5,2025-01-26,False,New
124b03d0-f2eb-4edf-a475-9d42c1c55ba5,Justin,Carr,(231)865-8678,Hospitality,Weekends,North Brooke,2,2025-01-03,True,Interview
48e21261-f625-4155-b435-f08d6cbdae5f,Kyle,Mclean,771.685.3633x98857,Warehouse,Morning,New David,1,2025-01-09,False,New
5300b5d6-d291-42ff-81a9-90d70a4e047d,Joy,Jones,838.753.0429x27764,Healthcare,Flexible,Lake Loriton,5,2025-01-19,True,Interview
2a36823c-aca5-4b3c-a9d7-a936251daf21,Laura,Montgomery,(536)286-5798,Hospitality,Night,Mitchellside,4,2025-01-01,False,Contacted
fed42b07-6140-4dee-8242-302f5cd4ab63,Valerie,Anderson,001-704-642-0154,Healthcare,Weekends,Ortizfort,3,2025-01-21,True,Hired
87c9c1e1-da2d-4828-a34b-e6302531fef5,Michelle,Ramirez,001-632-868-3257x6941,Restaurant,Night,North Anthonyville,3,2025-01-14,False,Contacted
68243cef-7742-4edd-8015-a6b459e5543d,Roger,Thompson,3413948754,Hospitality,Evening,South Stacybury,0,2025-01-15,True,New
24a53e52-d64e-4a35-b072-bd6e49ffded4,Michael,Gross,(268)931-9430,Retail,Evening,Lake Michelleport,3,2025-01-19,False,Contacted
727aad37-e590-4841-9d08-f04e2587bca0,Jeffery,Thomas,970-817-4416,Warehouse,Night,South Jillport,1,2025-01-09,False,New
a80d3a14-5161-4c0d-9c32-c8e317607ef2,Scott,Jones,001-502-989-8530x484,Warehouse,Morning,Lewisfort,0,2025-01-09,False,Interview
4afd0087-4651-4a90-8aca-74850de0e880,Marc,Lester,+1-505-667-9049x354,Restaurant,Flexible,Lake Jamieborough,4,2025-01-24,False,Contacted
e5cb60eb-f42b-49e0-a134-d20336760b65,Eugene,Young,755.873.5971x806,Healthcare,Morning,Carneyberg,4,2025-01-28,True,Hired
86617b18-0ca2-4d9a-9de2-c732f7148f2d,Michele,Moreno,001-353-581-9958x479,Warehouse,Morning,East Samanthabury,4,2025-01-18,True,Contacted
2e755f0c-e824-4b9b-bf12-f31f174af835,Peter,Garcia,001-312-861-4026x392,Hospitality,Morning,Brianstad,1,2025-01-10,True,New
1c13ba76-5838-44d3-ae10-3f0a01931f22,Dustin,Jones,001-611-860-6416,Warehouse,Night,West Jerryside,3,2025-01-06,True,Interview
a06d48a9-3633-4c97-b520-d049ad9cf5f6,Brian,Berry,001-892-450-7997x27929,Restaurant,Flexible,West Brandonchester,1,2025-01-09,False,New
d0ff1bf1-2566-4113-a073-658768f836d9,Benjamin,Spencer,(872)207-1689x116,Warehouse,Weekends,West Sean,5,2025-01-14,False,Contacted
fd531933-ec56-4d27-8455-8e63c164b176,Joseph,Black,3947001914,Restaurant,Flexible,Johnsonmouth,5,2025-01-12,False,Hired
729c30b4-8af1-486e-8a5a-6360e48eae03,Christopher,Valentine,001-208-500-1136x47954,Retail,Flexible,Kathrynport,3,2024-12-31,True,New
65d04780-d9e1-4ce4-acaa-cbd11d547020,Peter,Cole,+1-657-756-6206x5151,Retail,Weekends,Jeffersonview,5,2025-01-05,False,Interview
20e48f11-27b8-4cc2-bbc8-ceb244826e5e,Cody,Cross,(332)359-0636,Warehouse,Night,Patriciabury,3,2025-01-24,True,New
cbff6d07-5921-4d6a-92ef-100ce08f3239,Megan,Mullen,(244)680-9484,Warehouse,Morning,Robertfurt,3,2025-01-13,False,Interview
0813b01d-c0af-4aef-bfd8-a4194f79ee62,Emily,Baxter,958-852-6458,Hospitality,Morning,Clintonfort,0,2025-01-03,False,Interview
fa4fefe5-047a-4002-bb66-3f19c67d0766,Jessica,Lee,407.949.8566x1927,Hospitality,Morning,Port Elizabethtown,0,2025-01-19,True,Hired
55338040-2248-45f3-91e1-a0bd1e1ad4c4,Jessica,Thompson,492-906-9248x18658,Retail,Weekends,Hillland,3,2025-01-25,False,Hired
0d9fb63f-90b2-4b89-8537-e509729d4a15,Brandy,Jones,(961)759-0687x71623,Hospitality,Night,Nicholsonstad,3,2025-01-29,True,New
e25d1611-eb14-4301-a292-ef3784ba84ee,Daniel,Sanders,208.268.4543x465,Hospitality,Weekends,Weavertown,0,2025-01-14,False,New
7a892ab4-f651-48cf-af1b-453a8f4911e4,William,Nguyen,6953668937,Healthcare,Morning,Richardsonburgh,3,2025-01-09,True,Contacted
8338f2ef-b961-4fd2-8c82-5526ee43f80c,Jodi,Figueroa,976-202-8380,Warehouse,Weekends,Andrewchester,2,2025-01-01,True,Hired
1a1fb5f6-2eb4-4186-9ad8-61131236e6b4,Victoria,Romero,+1-594-990-2894x45560,Hospitality,Weekends,Johnsontown,0,2025-01-04,True,Hired
7f7f8edd-9c15-442a-9fc0-fcf4b159332e,Carla,Stevens,355-994-3621,Warehouse,Weekends,Brownstad,3,2025-01-29,True,Hired
aed7305d-baa7-4a1c-a3ea-1510582d4b33,Stephen,Meadows,559-392-1150x3573,Warehouse,Flexible,Peterston,4,2024-12-31,True,Hired
006418e7-341e-4306-a52d-16abdbf16e97,Anthony,Henderson,550-859-9782,Hospitality,Evening,Lake Wanda,5,2025-01-18,False,Interview
0842b3cd-3a57-40fe-b4e5-a4f3642367a5,Sharon,Johnson,001-404-258-4496x5375,Retail,Evening,Johnbury,5,2025-01-13,True,Interview
b58ff281-4df8-4604-8bda-1d4996091ecc,Patrick,Davis,001-930-496-7126,Restaurant,Night,Stacybury,2,2025-01-23,False,Hired
4f262bd3-f290-48ca-9f8c-1d0244496fc4,Victoria,Mitchell,947-311-2538x2198,Warehouse,Flexible,North Katrina,1,2024-12-31,False,Hired
41f8fcd6-5f6a-4c11-a756-7580b401fe88,Sarah,Davis,(626)365-2471x4861,Hospitality,Weekends,Melaniemouth,3,2025-01-23,False,Hired
8ecda1f6-0491-49aa-bf13-557a908bcae8,Erin,Garrett,+1-370-454-0483,Warehouse,Flexible,West Tinaville,0,2025-01-26,False,Contacted
324e6bd8-c55a-422c-a4ab-8ef3d62c3374,Kimberly,Hill,954-226-8066x922,Hospitality,Night,Davismouth,5,2025-01-21,False,Hired
494c9370-21c3-43e3-8a51-d1b20d824656,Julie,Davenport,001-607-958-6077x49344,Healthcare,Evening,Port Peterborough,4,2025-01-18,False,New
2fec769c-33b4-4310-87c0-da488be7fb2e,Eric,Clark,5674268411,Warehouse,Night,New Charlesborough,1,2025-01-04,False,Interview
c9f93a4a-336f-4d58-85da-02a5cf1b9906,Julia,Shaw,+1-910-852-1665x6213,Hospitality,Weekends,North Louisside,3,2025-01-05,True,Contacted
7d3e45cb-20d1-4c40-8486-68a9a7e673d4,Brianna,Huffman,408-258-5297x01025,Healthcare,Flexible,North Johnview,4,2025-01-03,False,Contacted
73eb303e-6d7a-40c8-89d0-a7f7f4c509a8,Ronnie,Smith,(554)841-9387x49490,Hospitality,Morning,South Deborahberg,0,2025-01-04,True,Contacted
918e8f74-6a0f-49c0-9da7-a9fa08ea279d,Justin,Mendez,+1-240-738-7470,Restaurant,Weekends,Adamfurt,5,2025-01-17,True,New
b790db8d-8fbf-4d6c-a4d0-de3d7fd51a6d,Chad,Ballard,+1-893-683-5677x7380,Retail,Night,South Robinville,2,2025-01-18,True,Hired
c196b275-146f-4907-8e4a-1771143633c1,Gabriel,Rush,(439)242-0836,Hospitality,Night,New Casey,5,2025-01-10,True,Contacted
f4db10da-cb2a-4e7c-93cd-86cc43160ef7,Shawn,Joseph,+1-227-583-6788x524,Warehouse,Night,South Valerietown,1,2025-01-29,False,Interview
78f7290d-a022-42d4-b406-80840136732a,Wesley,Young,648-419-8881,Hospitality,Night,Joneston,4,2025-01-29,False,Interview
db4c3ca7-18a2-499d-9051-2077cec7feee,Vicki,Porter,787.980.6316,Retail,Morning,Ryanview,5,2025-01-04,False,Hired
11485131-1be9-4656-8102-a71cee50b6b5,Bruce,Brown,789.306.2283x84537,Restaurant,Flexible,South Larry,2,2025-01-05,True,Interview
33c1e51a-8b04-467c-8700-839f4e8e9c83,Michael,Harris,+1-222-364-3973x396,Warehouse,Night,Howardmouth,3,2025-01-09,False,Contacted
ec02ba13-a1ec-4570-9786-97599a8a357c,Shannon,Rose,(212)959-5683x4088,Restaurant,Evening,New Kyleport,3,2025-01-08,False,Contacted
e297ec65-b25f-496c-81b2-b59a7a76d5bc,Bradley,Haynes,425.383.6218x16158,Restaurant,Morning,Grahamtown,0,2025-01-03,False,Contacted
af22ce87-8299-467f-b45b-773fb2c37659,Ann,Wilson,780-277-7883,Healthcare,Evening,Hansontown,3,2025-01-23,False,Hired
3832ad30-2b4f-4986-bd84-eff6c744c9be,Jared,Burke,+1-854-580-1995x99117,Warehouse,Morning,Boyerfort,2,2025-01-22,False,Interview
4875d3e8-265d-4102-ac04-bcd2f52f59a7,Karen,Gonzalez,+1-893-302-9769x569,Restaurant,Evening,Jimmystad,2,2025-01-29,True,Hired
0268cf73-3c99-4083-8fde-dcf8c0c03d12,Jerry,Mason,(950)859-4603x60037,Retail,Night,West Williamberg,3,2025-01-05,False,Hired
256d817e-d6a1-4faa-bea6-6fcfec19f311,Jason,Goodwin,001-272-782-3693x8094,Hospitality,Flexible,West Wesley,4,2025-01-19,False,Interview
854b3b8a-920d-4742-a260-56cfd414a5ad,Christine,Lopez,890.805.4561x97875,Restaurant,Weekends,Paulmouth,1,2025-01-11,True,Contacted
20841363-aa24-4090-80eb-cac05328beac,Mark,Hernandez,9775138121,Restaurant,Flexible,South Jasonside,2,2025-01-16,True,Hired
fb619ec5-0b24-423d-9f7f-a906ac2dd0a0,Amy,Lloyd,+1-526-908-9131,Hospitality,Night,East Kenneth,0,2025-01-23,False,Interview
636735af-5410-49b4-9d08-f7aaeaf50900,Kari,Lee,+1-589-552-0651,Retail,Night,North Tracyton,5,2024-12-31,False,Hired
5f949171-7c5e-4d5d-b945-f9c42b8612ef,Sierra,Wiley,885-329-5188x19230,Warehouse,Night,East Raymondport,2,2025-01-29,False,Contacted
5dbc4d83-a6ed-4d3b-b95d-e319ec178a5d,Jeffrey,Thornton,518.497.3324,Healthcare,Weekends,Stephenside,1,2025-01-11,True,Hired
07bb6a9c-ec5b-477e-b7b1-3c32dcc56594,Christopher,Mitchell,(802)694-3863,Restaurant,Weekends,East Cassandra,3,2025-01-06,False,Interview
726761d4-7062-40b3-9f73-c6c087e1d303,Shelia,Hudson,(877)883-8414x882,Retail,Morning,Lake Benjaminview,3,2025-01-05,False,Contacted
2274f326-244d-4c05-b152-e26a747dc607,Raymond,Bauer,897-389-9110x887,Healthcare,Night,Port Jamesbury,3,2025-01-06,True,Contacted
0905de37-111b-4bfa-b6c0-6d4da2d2b22f,Jennifer,Horne,747.910.8786x27940,Healthcare,Night,Castanedabury,3,2024-12-31,False,Contacted
5f9a9ebc-850d-4cd2-956a-a96dccb36e4b,Kayla,Cummings,5313116972,Healthcare,Evening,East Brianmouth,0,2025-01-02,False,New
581f1b72-38a7-4fb2-933a-a60ff94cb1fd,Tyler,Jackson,+1-501-486-9800x910,Restaurant,Night,East Shannon,0,2025-01-13,True,Hired
f20a6dda-1bc2-457b-8c1b-5bdb216a11b6,Kristi,Williams,+1-462-277-0497x256,Retail,Night,South Randall,4,2024-12-31,False,Hired
56e81f4b-3ff5-435e-ac11-b78b551f922a,Stephen,Wolf,(998)459-6289,Healthcare,Night,West Brandon,1,2025-01-28,True,Contacted
71f27127-d241-4566-bf3d-35a3fe6f8129,Scott,Fisher,(411)396-1307x546,Warehouse,Morning,North Laurie,1,2025-01-14,False,Hired
f2740d33-43c8-419d-b3d8-51e27b1bd054,Omar,Park,828-765-8121x33074,Restaurant,Evening,East Kristen,1,2025-01-24,False,Hired
defafbb9-6a8c-4673-98b6-2e904a3fe056,Eric,Nelson,485.691.1488x4091,Retail,Morning,Lake Jasonberg,3,2025-01-27,True,Hired
436d23a9-2950-4e32-8ce7-148c3e559e67,Sarah,Porter,587-936-6701x088,Retail,Flexible,Samanthaport,4,2025-01-13,False,Interview
c6417327-9c82-4a8c-9849-32829da9d675,Jack,Green,566-603-2578x6640,Restaurant,Weekends,Davisberg,0,2025-01-15,True,Hired
eb918273-f12b-43e0-a80f-5a36dac09cc2,Keith,Elliott,4145421229,Retail,Night,Hollyton,4,2025-01-22,True,Interview
5ed1d92a-bd38-431d-93bd-601cd2583083,Eric,Odom,001-578-757-6992x656,Hospitality,Evening,Lake Jessica,0,2025-01-17,False,Contacted
ea651c4e-2591-4926-83df-9828c81d888f,Zachary,Hart,949-354-0197x09355,Retail,Evening,West Samuel,3,2025-01-16,False,Hired
9de8353c-cab5-4a8d-a70b-b9c484b26ff2,Sheryl,White,+1-559-656-4841x109,Healthcare,Morning,South Devinmouth,0,2025-01-10,True,New
24a0044d-3e08-4197-8ff3-867eb66d7e1e,Valerie,Hamilton,731-984-1309,Healthcare,Evening,West Cheryl,5,2025-01-18,False,Contacted
6d383c4d-11c3-48fe-86b2-62adf5f00f0e,Jeffrey,Lopez,(318)653-4117,Healthcare,Morning,Annaberg,3,2025-01-11,False,Contacted
ce20b61f-33c3-4c48-ac0f-5946a47b7a1a,Joshua,Bailey,6489217102,Healthcare,Evening,West Angela,3,2025-01-20,False,New
a74fb95d-251b-4dd9-903e-e73af88f8507,Angelica,Crosby,3289517879,Healthcare,Flexible,East Emily,0,2025-01-29,False,Interview
7f9a7071-c734-425f-b61b-f53c07e3dff0,Jeanette,Perez,+1-699-346-5889,Warehouse,Weekends,New Billside,1,2025-01-28,True,Interview
3bf58b12-ea6d-45b4-866a-984b9a9bb62b,James,Owen,001-945-246-0433x3960,Restaurant,Morning,Lake Feliciaberg,1,2025-01-02,False,New
8690a170-0fee-4aba-9c23-eceac97a56c5,David,Schmitt,(468)559-1579,Restaurant,Morning,New John,1,2025-01-02,False,Interview
3da6b7e4-ae0a-4e6f-ab9b-09d82723f461,Christopher,Berger,+1-536-641-9268x672,Hospitality,Weekends,North John,3,2025-01-12,True,Contacted
0cd05b7e-9e72-4b73-b962-3617e0a23f6a,Anthony,Henderson,(404)583-9839,Restaurant,Morning,Patriciatown,2,2025-01-23,False,Hired
528c7f27-ee95-46b1-ae72-acf912235a8a,Matthew,Young,4103025953,Healthcare,Morning,Lake Michael,5,2025-01-11,False,Contacted
8a69ea8c-9bb9-418c-82d4-1c6bd2fb18d8,Sandra,Ritter,966-502-5765,Restaurant,Night,Aliciafort,5,2025-01-10,True,Hired
bc986c88-3db7-4485-bf94-d8ed2505f187,Robin,Garza,296-264-3110x84000,Healthcare,Flexible,North Jeffrey,4,2025-01-13,False,Contacted
9a329c7d-426e-4dcc-b007-4f48ad0b7fd1,Ethan,Baker,531-962-8043x488,Hospitality,Flexible,Amandachester,0,2025-01-28,True,New
d3cc02e2-b20e-4b57-9098-c0edc82de2ac,Cheryl,Ritter,001-380-435-4351x014,Hospitality,Weekends,Marquezstad,5,2025-01-09,True,New
e767a4d0-8323-42fb-ae62-7ab38f24836a,Julia,House,+1-938-736-9060x44891,Healthcare,Night,Lake Ebonymouth,1,2025-01-04,True,Contacted
989fed1e-1150-47e1-87e0-adc8491eb822,Kelsey,Carson,925-534-7674,Warehouse,Night,Jenkinsview,1,2025-01-19,False,Interview
3ddf3d0c-ac18-4b4f-8602-67745b653c23,Matthew,Love,858.997.2885x4969,Warehouse,Weekends,New Sharonshire,1,2025-01-12,True,Hired
9a8122e4-2d95-482b-8058-14fe0794f053,Robert,Manning,(356)366-3773x332,Retail,Night,Melissashire,3,2025-01-08,False,Contacted
325b8ce5-7323-4187-975c-b4f4708117cb,Tammie,Wright,(423)976-6220x6163,Retail,Evening,North Nancy,4,2025-01-08,True,Contacted
c9b9a78d-dba3-4ce0-aae8-935897f7fca0,Janice,Nelson,8193137501,Hospitality,Night,Garciafurt,2,2024-12-31,False,Interview
5e02d638-2b0b-4b46-bab6-94c82f628ead,Jessica,Bradford,+1-483-335-0623,Retail,Night,Veronicamouth,2,2025-01-02,False,Hired
7f2ca125-9e01-4e5e-89fb-08b3ed912ec6,Barbara,Mcintyre,830.793.3844x65209,Hospitality,Weekends,West Deborah,3,2025-01-09,False,New
